S.No,Registration Number,Name & Address,Type,Date,Source URL,Scraped At
543,TN/Agent/0484/2021 dated 01.11.2021,TN/Agent/0484/2021 dated 01.11.2021,Firm,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596078
544,TN/Agent/0485/2021 dated 01.11.2021,TN/Agent/0485/2021 dated 01.11.2021,Individual,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596096
545,TN/Agent/0486/2021 dated 01.11.2021,TN/Agent/0486/2021 dated 01.11.2021,Firm,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596114
546,TN/Agent/0487/2021 dated 01.11.2021,TN/Agent/0487/2021 dated 01.11.2021,Firm,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596133
547,TN/Agent/0488/2021 dated 01.11.2021,TN/Agent/0488/2021 dated 01.11.2021,Firm,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596151
548,TN/Agent/0489/2021 dated 01.11.2021,TN/Agent/0489/2021 dated 01.11.2021,Firm,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596172
549,TN/Agent/0490/2021 dated 01.11.2021,TN/Agent/0490/2021 dated 01.11.2021,Firm,01.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596193
550,TN/Agent/0491/2021 dated 05.11.2021,TN/Agent/0491/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596211
551,TN/Agent/0492/2021 dated 05.11.2021,TN/Agent/0492/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596231
552,TN/Agent/0493/2021 dated 05.11.2021,TN/Agent/0493/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596251
553,TN/Agent/0494/2021 dated 05.11.2021,TN/Agent/0494/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596272
554,TN/Agent/0495/2021 dated 05.11.2021,TN/Agent/0495/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596289
555,TN/Agent/0496/2021 dated 05.11.2021,TN/Agent/0496/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596309
556,TN/Agent/0497/2021 dated 05.11.2021,TN/Agent/0497/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596330
557,TN/Agent/0498/2021 dated 05.11.2021,TN/Agent/0498/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596353
558,TN/Agent/0499/2021 dated 05.11.2021,TN/Agent/0499/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596379
559,TN/Agent/0500/2021 dated 05.11.2021,TN/Agent/0500/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596402
560,TN/Agent/0501/2021 dated 05.11.2021,TN/Agent/0501/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596422
561,TN/Agent/0502/2021 dated 05.11.2021,TN/Agent/0502/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596452
562,TN/Agent/0503/2021 dated 05.11.2021,TN/Agent/0503/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596476
563,TN/Agent/0504/2021 dated 05.11.2021,TN/Agent/0504/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596497
564,TN/Agent/0505/2021 dated 05.11.2021,TN/Agent/0505/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596519
565,TN/Agent/0506/2021 dated 05.11.2021,TN/Agent/0506/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596542
566,TN/Agent/0507/2021 dated 05.11.2021,TN/Agent/0507/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596563
567,TN/Agent/0508/2021 dated 05.11.2021,TN/Agent/0508/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596583
568,TN/Agent/0509/2021 dated 05.11.2021,TN/Agent/0509/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596602
569,TN/Agent/0510/2021 dated 05.11.2021,TN/Agent/0510/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596623
570,TN/Agent/0511/2021 dated 05.11.2021,TN/Agent/0511/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596645
571,TN/Agent/0512/2021 dated 05.11.2021,TN/Agent/0512/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596665
572,TN/Agent/0513/2021 dated 05.11.2021,TN/Agent/0513/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596687
573,TN/Agent/0514/2021 dated 05.11.2021,TN/Agent/0514/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596710
574,TN/Agent/0515/2021 dated 05.11.2021,TN/Agent/0515/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596732
575,TN/Agent/0516/2021 dated 05.11.2021,TN/Agent/0516/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596762
576,TN/Agent/0517/2021 dated 05.11.2021,TN/Agent/0517/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596784
577,TN/Agent/0518/2021 dated 05.11.2021,TN/Agent/0518/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596805
578,TN/Agent/0519/2021 dated 05.11.2021,TN/Agent/0519/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596834
579,TN/Agent/0520/2021 dated 05.11.2021,TN/Agent/0520/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596855
580,TN/Agent/0521/2021 dated 05.11.2021,TN/Agent/0521/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596876
581,TN/Agent/0522/2021 dated 05.11.2021,TN/Agent/0522/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596902
582,TN/Agent/0523/2021 dated 05.11.2021,TN/Agent/0523/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596925
583,TN/Agent/0524/2021 dated 05.11.2021,TN/Agent/0524/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596947
584,TN/Agent/0525/2021 dated 05.11.2021,TN/Agent/0525/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596970
585,TN/Agent/0526/2021 dated 05.11.2021,TN/Agent/0526/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.596991
586,TN/Agent/0527/2021 dated 05.11.2021,TN/Agent/0527/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597010
587,TN/Agent/0528/2021 dated 05.11.2021,TN/Agent/0528/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597030
588,TN/Agent/0529/2021 dated 05.11.2021,TN/Agent/0529/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597050
589,TN/Agent/0530/2021 dated 05.11.2021,TN/Agent/0530/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597070
590,TN/Agent/0531/2021 dated 05.11.2021,TN/Agent/0531/2021 dated 05.11.2021,Individual,05.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597091
591,TN/Agent/0532/2021 dated 18.11.2021,TN/Agent/0532/2021 dated 18.11.2021,Firm,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597122
592,TN/Agent/0533/2021 dated 18.11.2021,TN/Agent/0533/2021 dated 18.11.2021,Firm,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597143
593,TN/Agent/0534/2021 dated 18.11.2021,TN/Agent/0534/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597167
594,TN/Agent/0535/2021 dated 18.11.2021,TN/Agent/0535/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597189
595,TN/Agent/0536/2021 dated 18.11.2021,TN/Agent/0536/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597210
596,TN/Agent/0537/2021 dated 18.11.2021,TN/Agent/0537/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597235
597,TN/Agent/0538/2021 dated 18.11.2021,TN/Agent/0538/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597261
598,TN/Agent/0539/2021 dated 18.11.2021,TN/Agent/0539/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597280
599,TN/Agent/0540/2021 dated 18.11.2021,TN/Agent/0540/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597302
600,TN/Agent/0541/2021 dated 18.11.2021,TN/Agent/0541/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597336
601,TN/Agent/0542/2021 dated 18.11.2021,TN/Agent/0542/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597358
602,TN/Agent/0543/2021 dated 18.11.2021,TN/Agent/0543/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597378
603,TN/Agent/0544/2021 dated 18.11.2021,TN/Agent/0544/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597399
604,TN/Agent/0545/2021 dated 18.11.2021,TN/Agent/0545/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597421
605,TN/Agent/0546/2021 dated 18.11.2021,TN/Agent/0546/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597443
606,TN/Agent/0547/2021 dated 18.11.2021,TN/Agent/0547/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597465
607,TN/Agent/0548/2021 dated 18.11.2021,TN/Agent/0548/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597491
608,TN/Agent/0549/2021 dated 18.11.2021,TN/Agent/0549/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597514
609,TN/Agent/0550/2021 dated 18.11.2021,TN/Agent/0550/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597545
610,TN/Agent/0551/2021 dated 18.11.2021,TN/Agent/0551/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597570
611,TN/Agent/0552/2021 dated 18.11.2021,TN/Agent/0552/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597592
612,TN/Agent/0553/2021 dated 18.11.2021,TN/Agent/0553/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597615
613,TN/Agent/0554/2021 dated 18.11.2021,TN/Agent/0554/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597634
614,TN/Agent/0555/2021 dated 18.11.2021,TN/Agent/0555/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597654
615,TN/Agent/0556/2021 dated 18.11.2021,TN/Agent/0556/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597675
616,TN/Agent/0557/2021 dated 18.11.2021,TN/Agent/0557/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597698
617,TN/Agent/0558/2021 dated 18.11.2021,TN/Agent/0558/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597719
618,TN/Agent/0559/2021 dated 18.11.2021,TN/Agent/0559/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597739
619,TN/Agent/0560/2021 dated 18.11.2021,TN/Agent/0560/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597762
620,TN/Agent/0561/2021 dated 18.11.2021,TN/Agent/0561/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597792
621,TN/Agent/0562/2021 dated 18.11.2021,TN/Agent/0562/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597828
622,TN/Agent/0563/2021 dated 18.11.2021,TN/Agent/0563/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597849
623,TN/Agent/0564/2021 dated 18.11.2021,TN/Agent/0564/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597871
624,TN/Agent/0565/2021 dated 18.11.2021,TN/Agent/0565/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597892
625,TN/Agent/0566/2021 dated 18.11.2021,TN/Agent/0566/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597911
626,TN/Agent/0567/2021 dated 18.11.2021,TN/Agent/0567/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597943
627,TN/Agent/0568/2021 dated 18.11.2021,TN/Agent/0568/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597966
628,TN/Agent/0569/2021 dated 18.11.2021,TN/Agent/0569/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.597990
629,TN/Agent/0570/2021 dated 18.11.2021,TN/Agent/0570/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598012
630,TN/Agent/0571/2021 dated 18.11.2021,TN/Agent/0571/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598037
631,TN/Agent/0572/2021 dated 18.11.2021,TN/Agent/0572/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598062
632,TN/Agent/0573/2021 dated 18.11.2021,TN/Agent/0573/2021 dated 18.11.2021,Individual,18.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598086
633,TN/Agent/0574/2021 dated 25.11.2021,TN/Agent/0574/2021 dated 25.11.2021,Firm,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598105
634,TN/Agent/0575/2021 dated 25.11.2021,TN/Agent/0575/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598124
635,TN/Agent/0576/2021 dated 25.11.2021,TN/Agent/0576/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598144
636,TN/Agent/0577/2021 dated 25.11.2021,TN/Agent/0577/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598163
637,TN/Agent/0578/2021 dated 25.11.2021,TN/Agent/0578/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598185
638,TN/Agent/0579/2021 dated 25.11.2021,TN/Agent/0579/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598205
639,TN/Agent/0580/2021 dated 25.11.2021,TN/Agent/0580/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598234
640,TN/Agent/0581/2021 dated 25.11.2021,TN/Agent/0581/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598254
641,TN/Agent/0582/2021 dated 25.11.2021,TN/Agent/0582/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598273
642,TN/Agent/0583/2021 dated 25.11.2021,TN/Agent/0583/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598302
643,TN/Agent/0584/2021 dated 25.11.2021,TN/Agent/0584/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598323
644,TN/Agent/0585/2021 dated 25.11.2021,TN/Agent/0585/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598349
645,TN/Agent/0586/2021 dated 25.11.2021,TN/Agent/0586/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598369
646,TN/Agent/0587/2021 dated 25.11.2021,TN/Agent/0587/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598387
647,TN/Agent/0588/2021 dated 25.11.2021,TN/Agent/0588/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598409
648,TN/Agent/0589/2021 dated 25.11.2021,TN/Agent/0589/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598433
649,TN/Agent/0590/2021 dated 25.11.2021,TN/Agent/0590/2021 dated 25.11.2021,Individual,25.11.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598458
650,TN/Agent/0591/2021 dated 01.12.2021,TN/Agent/0591/2021 dated 01.12.2021,Firm,01.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598481
651,TN/Agent/0592/2021 dated 01.12.2021,TN/Agent/0592/2021 dated 01.12.2021,Individual,01.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598502
652,TN/Agent/0593/2021 dated 01.12.2021,TN/Agent/0593/2021 dated 01.12.2021,Individual,01.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598522
653,TN/Agent/0594/2021 dated 01.12.2021,TN/Agent/0594/2021 dated 01.12.2021,Individual,01.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598541
654,TN/Agent/0595/2021 dated 01.12.2021,TN/Agent/0595/2021 dated 01.12.2021,Individual,01.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598561
655,TN/Agent/0596/2021 dated 01.12.2021,TN/Agent/0596/2021 dated 01.12.2021,Individual,01.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598581
656,TN/Agent/0597/2021 dated 02.12.2021,TN/Agent/0597/2021 dated 02.12.2021,Firm,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598603
657,TN/Agent/0598/2021 dated 02.12.2021,TN/Agent/0598/2021 dated 02.12.2021,Firm,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598623
658,TN/Agent/0599/2021 dated 02.12.2021,TN/Agent/0599/2021 dated 02.12.2021,Firm,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598642
659,TN/Agent/0600/2021 dated 02.12.2021,TN/Agent/0600/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598668
660,TN/Agent/0601/2021 dated 02.12.2021,TN/Agent/0601/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598687
661,TN/Agent/0602/2021 dated 02.12.2021,TN/Agent/0602/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598706
662,TN/Agent/0603/2021 dated 02.12.2021,TN/Agent/0603/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598726
663,TN/Agent/0604/2021 dated 02.12.2021,TN/Agent/0604/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598743
664,TN/Agent/0605/2021 dated 02.12.2021,TN/Agent/0605/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598761
665,TN/Agent/0606/2021 dated 02.12.2021,TN/Agent/0606/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598779
666,TN/Agent/0607/2021 dated 02.12.2021,TN/Agent/0607/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598802
667,TN/Agent/0608/2021 dated 02.12.2021,TN/Agent/0608/2021 dated 02.12.2021,Individual,02.12.2021,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.598822
